ERRO,COMANDO,NOMECAT,IDPRODUTO,CODPROD,NOMEPROD,PESO,DESCRICAO,DESCRLONGA,DESCRURL,URLTARGET,ESTOQUE,ESTOQUEMINIMO,DISPONIVEL,ICMS,CUSTO,PRECO,PRECOPROM,PRECOB2B,PRECOB2BPROM,DATAPROMINICIO,DATAPROMFIM,LANCAMENTO,EMDESTAQUE,IMAGEMPROD,IMAGEMDET,IMAGEMAMP,ADICIONAL1,ADICIONAL2,ADICIONAL3,ADICIONALD1,ADICIONALD2,ADICIONALD3,CORES,ORDEMPROD,IDPRODUTOPAI,RAMOPROD,MAISPROD,DATAVENCIMENTO,DIASAVISOVENCIMENTO,DIASREPOSICAO,IDPARCEIROPROD,DESCRHTM,METAKEYWORDSPROD,MAXPARCELASPROD,XMLPARCELASPROD,CODBARRASPROD,EMBALAVEL,ISPRODUTOGRANDE,LARGURAPROD,ALTURAPROD,PROFUNDIDADEPROD,CODVIDEO,PRODMPN,TITLEPROD,URLPROD,VENDACONJUNTA,METADESCRIPTIONPROD,IDSFILTROITEM
"IDProduto n�o encontrado","A","Sapateiras",5600135,6010189,"Sapateira Expansível reforçada 18 pares",3,15,"Sapateira Expansível reforçada 18 pares","","",False,1000,5,True,0,0,165,149,5,0,0,"03/01/2017","1/1/2049",True,False,"6010189a.jpg","6010189a.jpg","","","","","","","",7250,0,"",0,"","",0,0,"","","",0,0,"",True,False,54,92,5,20,"","A","","","","",""
"IDProdutoPai n�o encontrado","A","Sapateiras",5635809,"6010189-1/1","Sapateira Expansível reforçada 18 pares",3,15,"Sapateira Expansível reforçada 18 pares Branco-Branco","","",False,1000,5,True,0,0,165,149,5,0,0,"03/01/2017","1/1/2049",True,False,"6010187_1_1a.jpg","6010187_1_1a.jpg","6010187_1_1a.jpg","","","","","","",38374,0,5600135,0,"","",0,0,"","","",0,0,"",True,False,54,92,5,20,"","A","","","","",""
"IDProdutoPai n�o encontrado","A","Sapateiras",5635810,"6010189-2/2","Sapateira Expansível reforçada 18 pares",3,15,"Sapateira Expansível reforçada 18 pares Preto-Preto","","",False,1000,5,True,0,0,165,149,5,0,0,"03/01/2017","1/1/2049",True,False,"6010187_2_2a.jpg","6010187_2_2a.jpg","6010187_2_2a.jpg","","","","","","",38710,0,5600135,0,"","",0,0,"","","",0,0,"",True,False,54,92,5,20,"","A","","","","",""
"IDProdutoPai n�o encontrado","I","Sapateiras",0,"6010189-26/1","Sapateira Expansível reforçada 18 pares",3,15,"Sapateira Expansível reforçada 18 pares Metalic-Branco","","",False,1000,5,False,0,0,197,11,171,4,0,0,"03/01/2017","1/1/2049",True,False,"6010187_26_1a.jpg","6010187_26_1a.jpg","6010187_26_1a.jpg","","","","","","",64436,0,5600135,0,"","",0,0,"","","",0,0,"",True,False,54,92,5,20,"","A","","","","",""
"IDProdutoPai n�o encontrado","I","Sapateiras",0,"6010189-26/2","Sapateira Expansível reforçada 18 pares",3,15,"Sapateira Expansível reforçada 18 pares Metalic-Preto","","",False,1000,5,False,0,0,197,11,171,4,0,0,"03/01/2017","1/1/2049",True,False,"6010187_26_2a.jpg","6010187_26_2a.jpg","6010187_26_2a.jpg","","","","","","",64443,0,5600135,0,"","",0,0,"","","",0,0,"",True,False,54,92,5,20,"","A","","","","",""
"IDProdutoPai n�o encontrado","A","Sapateiras",5635812,"6010189-26/26","Sapateira Expansível reforçada 18 pares",3,15,"Sapateira Expansível reforçada 18 pares Metalic-Metalic","","",False,1000,5,True,0,0,197,11,171,4,0,0,"03/01/2017","1/1/2049",True,False,"6010187_26_26a.jpg","6010187_26_26a.jpg","6010187_26_26a.jpg","","","","","","",66773,0,5600135,0,"","",0,0,"","","",0,0,"",True,False,54,92,5,20,"","A","","","","",""
