ERRO,COMANDO,NOMECAT,IDPRODUTO,CODPROD,NOMEPROD,PESO,DESCRICAO,DESCRLONGA,DESCRURL,URLTARGET,ESTOQUE,ESTOQUEMINIMO,DISPONIVEL,ICMS,CUSTO,PRECO,PRECOPROM,PRECOB2B,PRECOB2BPROM,DATAPROMINICIO,DATAPROMFIM,LANCAMENTO,EMDESTAQUE,IMAGEMPROD,IMAGEMDET,IMAGEMAMP,ADICIONAL1,ADICIONAL2,ADICIONAL3,ADICIONALD1,ADICIONALD2,ADICIONALD3,CORES,ORDEMPROD,IDPRODUTOPAI,RAMOPROD,MAISPROD,DATAVENCIMENTO,DIASAVISOVENCIMENTO,DIASREPOSICAO,IDPARCEIROPROD,DESCRHTM,METAKEYWORDSPROD,MAXPARCELASPROD,XMLPARCELASPROD,CODBARRASPROD,EMBALAVEL,ISPRODUTOGRANDE,LARGURAPROD,ALTURAPROD,PROFUNDIDADEPROD,CODVIDEO,PRODMPN,TITLEPROD,URLPROD,METADESCRIPTIONPROD,VENDACONJUNTA,IDSFILTROITEM
"IDProduto n„o encontrado","A","Kits para Escrit√≥rio",0,"601119-1","Home office smart",6,"Home office smart","","",False,1000,5,False,0,0,194,6,159,0,0,"03/01/2017","1/1/2049",True,True,"","","","","","","","","",7250,0,"",0,"","",0,0,"","","",0,0,"",True,False,100,100,42,"","A","","","","",""
"IDProduto n„o encontrado","A","Kits para Escrit√≥rio",0,"601119-26","Home office smart",6,"Home office smart","","",False,1000,5,False,0,0,223,9,182,9,0,0,"03/01/2017","1/1/2049",True,True,"","","","","","","","","",7250,0,"",0,"","",0,0,"","","",0,0,"",True,False,100,100,42,"","A","","","","",""
"IDProduto n„o encontrado","A","Carrinho p/ Pastas",0,"601153-1","Carrinho para pastas master",2,1,"Carrinho para pastas master","","",False,1000,5,False,0,0,194,6,159,0,0,"03/01/2017","1/1/2049",True,True,"","","","","","","","","",7250,0,"",0,"","",0,0,"","","",0,0,"",True,False,43,68,5,37,"","A","","","","",""
"IDProduto n„o encontrado","A","Carrinho p/ Pastas",0,"601153-26","Carrinho para pastas master",2,1,"Carrinho para pastas master","","",False,1000,5,False,0,0,223,9,182,9,0,0,"03/01/2017","1/1/2049",True,True,"","","","","","","","","",7250,0,"",0,"","",0,0,"","","",0,0,"",True,False,43,68,5,37,"","A","","","","",""
"IDProduto n„o encontrado","A","Porta Rolos",0,"6013167-1","Suporte de rolos",0,2,"Suporte de rolos","","",False,1000,5,False,0,0,25,9,21,0,0,"03/01/2017","1/1/2049",True,True,"","","","","","","","","",7250,0,"",0,"","",0,0,"","","",0,0,"",True,False,32,19,8,"","A","","","","",""
"IDProduto n„o encontrado","A","Porta Rolos",0,"6013167-26","Suporte de rolos",0,2,"Suporte de rolos","","",False,1000,5,False,0,0,29,9,24,2,0,0,"03/01/2017","1/1/2049",True,True,"","","","","","","","","",7250,0,"",0,"","",0,0,"","","",0,0,"",True,False,32,19,8,"","A","","","","",""
"IDProduto n„o encontrado","A","Araras",0,"601423-1","Arara slim com sapateira",1,25,"Arara slim com sapateira","","",False,1000,5,False,0,0,133,5,109,0,0,"03/01/2017","1/1/2049",True,True,"","","","","","","","","",7250,0,"",0,"","",0,0,"","","",0,0,"",True,False,37,182,42,"","A","","","","",""
"IDProduto n„o encontrado","A","Araras",0,"601423-26","Arara slim com sapateira",1,25,"Arara slim com sapateira","","",False,1000,5,False,0,0,153,6,125,4,0,0,"03/01/2017","1/1/2049",True,True,"","","","","","","","","",7250,0,"",0,"","",0,0,"","","",0,0,"",True,False,37,182,42,"","A","","","","",""
"IDProduto n„o encontrado","A","Araras",0,"601424-1","Arara jumbo com sapateira",2,25,"Arara jumbo com sapateira","","",False,1000,5,False,0,0,157,9,129,0,0,"03/01/2017","1/1/2049",True,True,"","","","","","","","","",7250,0,"",0,"","",0,0,"","","",0,0,"",True,False,75,148,42,"","A","","","","",""
"IDProduto n„o encontrado","A","Araras",0,"601424-26","Arara jumbo com sapateira",2,25,"Arara jumbo com sapateira","","",False,1000,5,False,0,0,181,9,148,4,0,0,"03/01/2017","1/1/2049",True,True,"","","","","","","","","",7250,0,"",0,"","",0,0,"","","",0,0,"",True,False,75,148,42,"","A","","","","",""
