Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","Kit de Prateleiras",5685829,"6012268-25/21","",2.6,"Kit Prateleira Columba ( P ) Cobre-Palissandro Bahia","","",False,1000,5,True,0,0,140.19,121.9,0,0,03/01/2017,01/01/2049,True,False,"6012268_25_21a.jpg","6012268_25_21a.jpg,6012268_25_21a.jpg,6012268_25_21a.jpg","6012268_25_21a.jpg,6012268_25_21a.jpg,6012268_25_21a.jpg","","","","","","","67574",0,5600084,0,"",,0,0,,"","",0,0,"",True,False,78,29,25,"","A","Kit Prateleira Columba ( P )","kit-prateleira-columba-p","","",""
"A","Kit de Prateleiras",5685830,"6012268-25/31","",2.6,"Kit Prateleira Columba ( P ) Cobre-Lanarca","","",False,1000,5,True,0,0,140.19,121.9,0,0,03/01/2017,01/01/2049,True,False,"6012268_25_31a.jpg","6012268_25_31a.jpg,6012268_25_31a.jpg,6012268_25_31a.jpg","6012268_25_31a.jpg,6012268_25_31a.jpg,6012268_25_31a.jpg","","","","","","","67578",0,5600084,0,"",,0,0,,"","",0,0,"",True,False,78,29,25,"","A","Kit Prateleira Columba ( P )","kit-prateleira-columba-p","","",""
"A","Kit de Prateleiras",5685831,"6012268-25/32","",2.6,"Kit Prateleira Columba ( P ) Cobre-Metalic-Suede","","",False,1000,5,True,0,0,140.19,121.9,0,0,03/01/2017,01/01/2049,True,False,"6012268_25_32a.jpg","6012268_25_32a.jpg,6012268_25_32a.jpg,6012268_25_32a.jpg","6012268_25_32a.jpg,6012268_25_32a.jpg,6012268_25_32a.jpg","","","","","","","67575",0,5600084,0,"",,0,0,,"","",0,0,"",True,False,78,29,25,"","A","Kit Prateleira Columba ( P )","kit-prateleira-columba-p","","",""
"A","Kit de Prateleiras",5685832,"6012268-25/33","",2.6,"Kit Prateleira Columba ( P ) Cobre-Trama Stucco","","",False,1000,5,True,0,0,140.19,121.9,0,0,03/01/2017,01/01/2049,True,False,"6012268_25_33a.jpg","6012268_25_33a.jpg,6012268_25_33a.jpg,6012268_25_33a.jpg","6012268_25_33a.jpg,6012268_25_33a.jpg,6012268_25_33a.jpg","","","","","","","67576",0,5600084,0,"",,0,0,,"","",0,0,"",True,False,78,29,25,"","A","Kit Prateleira Columba ( P )","kit-prateleira-columba-p","","",""
"A","Kit de Prateleiras",5685833,"6012268-26/18","",2.6,"Kit Prateleira Columba ( P ) Metalic-Teka Artico","","",False,1000,5,True,0,0,140.19,121.9,0,0,03/01/2017,01/01/2049,True,False,"6012268_26_18a.jpg","6012268_26_18a.jpg,6012268_26_18a.jpg,6012268_26_18a.jpg","6012268_26_18a.jpg,6012268_26_18a.jpg,6012268_26_18a.jpg","","","","","","","64448",0,5600084,0,"",,0,0,,"","",0,0,"",True,False,78,29,25,"","A","Kit Prateleira Columba ( P )","kit-prateleira-columba-p","","",""
"A","Kit de Prateleiras",5685834,"6012268-26/21","",2.6,"Kit Prateleira Columba ( P ) Metalic-Palissandra Bahia","","",False,1000,5,True,0,0,140.19,121.9,0,0,03/01/2017,01/01/2049,True,False,"6012268_26_21a.jpg","6012268_26_21a.jpg,6012268_26_21a.jpg,6012268_26_21a.jpg","6012268_26_21a.jpg,6012268_26_21a.jpg,6012268_26_21a.jpg","","","","","","","64441",0,5600084,0,"",,0,0,,"","",0,0,"",True,False,78,29,25,"","A","Kit Prateleira Columba ( P )","kit-prateleira-columba-p","","",""
"A","Kit de Prateleiras",5685835,"6012268-26/31","",2.6,"Kit Prateleira Columba ( P ) Metalic-Lanarca","","",False,1000,5,True,0,0,140.19,121.9,0,0,03/01/2017,01/01/2049,True,False,"6012268_26_31a.jpg","6012268_26_31a.jpg,6012268_26_31b.jpg,6012268_26_31c.jpg","6012268_26_31a.jpg,6012268_26_31b.jpg,6012268_26_31c.jpg","","","","","","","67581",0,5600084,0,"",,0,0,,"","",0,0,"",True,False,78,29,25,"","A","Kit Prateleira Columba ( P )","kit-prateleira-columba-p","","",""
"A","Kit de Prateleiras",5685836,"6012268-26/32","",2.6,"Kit Prateleira Columba ( P ) Metalic-Metalic-Suede","","",False,1000,5,True,0,0,140.19,121.9,0,0,03/01/2017,01/01/2049,True,False,"6012268_26_32a.jpg","6012268_26_32a.jpg","6012268_26_32a.jpg","","","","","","","67579",0,5600084,0,"",,0,0,,"","",0,0,"",True,False,78,29,25,"","A","Kit Prateleira Columba ( P )","kit-prateleira-columba-p","","",""
"A","Kit de Prateleiras",5685837,"6012268-26/33","",2.6,"Kit Prateleira Columba ( P ) Metalic-Trama Stucco","","",False,1000,5,True,0,0,140.19,121.9,0,0,03/01/2017,01/01/2049,True,False,"6012268_26_33a.jpg","6012268_26_33a.jpg","6012268_26_33a.jpg","","","","","","","67580",0,5600084,0,"",,0,0,,"","",0,0,"",True,False,78,29,25,"","A","Kit Prateleira Columba ( P )","kit-prateleira-columba-p","","",""
"A","Kit de Prateleiras",5685843,"6012269-2/18","",2.5,"Kit Lyra ( P ) Preto-Teka Artico","","",False,1000,5,True,0,0,131.1,114,0,0,03/01/2017,01/01/2049,True,False,"6012269_2_18a.jpg","6012269_2_18a.jpg,6012269_2_18a.jpg,6012269_2_18a.jpg","6012269_2_18a.jpg,6012269_2_18a.jpg,6012269_2_18a.jpg","","","","","","","67573",0,5600085,0,"",,0,0,,"","",0,0,"",True,False,78,20,25,"","A","Kit Lyra ( P )","kit-lyra---p--","","",""
"A","Kit de Prateleiras",5685844,"6012269-2/21","",2.5,"Kit Lyra ( P ) Preto-Palissandro Bahia","","",False,1000,5,True,0,0,131.1,114,0,0,03/01/2017,01/01/2049,True,False,"6012269_2_21a.jpg","6012269_2_21a.jpg,6012269_2_21a.jpg,6012269_2_21a.jpg","6012269_2_21a.jpg,6012269_2_21a.jpg,6012269_2_21a.jpg","","","","","","","67617",0,5600085,0,"",,0,0,,"","",0,0,"",True,False,78,20,25,"","A","Kit Lyra ( P )","kit-lyra---p--","","",""
"A","Kit de Prateleiras",5685845,"6012269-2/31","",2.5,"Kit Lyra ( P ) Preto-Lanarca","","",False,1000,5,True,0,0,131.1,114,0,0,03/01/2017,01/01/2049,True,False,"6012269_2_31a.jpg","6012269_2_31a.jpg,6012269_2_31a.jpg,6012269_2_31a.jpg","6012269_2_31a.jpg,6012269_2_31a.jpg,6012269_2_31a.jpg","","","","","","","67570",0,5600085,0,"",,0,0,,"","",0,0,"",True,False,78,20,25,"","A","Kit Lyra ( P )","kit-lyra---p--","","",""
"A","Kit de Prateleiras",5685846,"6012269-2/32","",2.5,"Kit Lyra ( P ) Preto-Metalic-Suede","","",False,1000,5,True,0,0,131.1,114,0,0,03/01/2017,01/01/2049,True,False,"6012269_2_32a.jpg","6012269_2_32a.jpg,6012269_2_32a.jpg,6012269_2_32a.jpg","6012269_2_32a.jpg,6012269_2_32a.jpg,6012269_2_32a.jpg","","","","","","","67572",0,5600085,0,"",,0,0,,"","",0,0,"",True,False,78,20,25,"","A","","kit-lyra-p-","","",""
"A","Kit de Prateleiras",5685847,"6012269-2/33","",2.5,"Kit Lyra ( P ) Preto-Trama Stucco","","",False,1000,5,True,0,0,131.1,114,0,0,03/01/2017,01/01/2049,True,False,"6012269_2_33a.jpg","6012269_2_33a.jpg,6012269_2_33a.jpg,6012269_2_33a.jpg","6012269_2_33a.jpg,6012269_2_33a.jpg,6012269_2_33a.jpg","","","","","","","67571",0,5600085,0,"",,0,0,,"","",0,0,"",True,False,78,20,25,"","A","Kit Lyra ( P )","kit-lyra---p--","","",""
"A","Kit de Prateleiras",5685848,"6012269-25/1","",2.5,"Kit Lyra ( P ) Cobre-Teka Artico","","",False,1000,5,True,0,0,150.77,131.1,0,0,03/01/2017,01/01/2049,True,False,"6012269_25_18a.jpg","6012269_25_18a.jpg,6012269_25_18a.jpg,6012269_25_18a.jpg","6012269_25_18a.jpg,6012269_25_18a.jpg,6012269_25_18a.jpg","","","","","","","67577",0,5600085,0,"",,0,0,,"","",0,0,"",True,False,78,20,25,"","A","Kit Lyra ( P )","kit-lyra---p--","","",""
"A","Kit de Prateleiras",5685849,"6012269-25/21","",2.5,"Kit Lyra ( P ) Cobre-Palissandro Bahia","","",False,1000,5,True,0,0,150.77,131.1,0,0,03/01/2017,01/01/2049,True,False,"6012269_25_21a.jpg","6012269_25_21a.jpg,6012269_25_21a.jpg,6012269_25_21a.jpg","6012269_25_21a.jpg,6012269_25_21a.jpg,6012269_25_21a.jpg","","","","","","","67574",0,5600085,0,"",,0,0,,"","",0,0,"",True,False,78,20,25,"","A","Kit Lyra ( P )","kit-lyra---p--","","",""
"A","Kit de Prateleiras",5685850,"6012269-25/31","",2.5,"Kit Lyra ( P ) Cobre-Lanarca","","",False,1000,5,True,0,0,150.77,131.1,0,0,03/01/2017,01/01/2049,True,False,"6012269_25_31a.jpg","6012269_25_31a.jpg,6012269_25_31a.jpg,6012269_25_31a.jpg","6012269_25_31a.jpg,6012269_25_31a.jpg,6012269_25_31a.jpg","","","","","","","67578",0,5600085,0,"",,0,0,,"","",0,0,"",True,False,78,20,25,"","A","Kit Lyra ( P )","kit-lyra---p--","","",""
"A","Kit de Prateleiras",5685851,"6012269-25/32","",2.5,"Kit Lyra ( P ) Cobre-Metalic-Suede","","",False,1000,5,True,0,0,150.77,131.1,0,0,03/01/2017,01/01/2049,True,False,"6012269_25_32a.jpg","6012269_25_32a.jpg,6012269_25_32a.jpg,6012269_25_32a.jpg","6012269_25_32a.jpg,6012269_25_32a.jpg,6012269_25_32a.jpg","","","","","","","67575",0,5600085,0,"",,0,0,,"","",0,0,"",True,False,78,20,25,"","A","","kit-lyra-p-","","",""
"A","Kit de Prateleiras",5685852,"6012269-25/33","",2.5,"Kit Lyra ( P ) Cobre-Trama Stucco","","",False,1000,5,True,0,0,150.77,131.1,0,0,03/01/2017,01/01/2049,True,False,"6012269_25_33a.jpg","6012269_25_33a.jpg,6012269_25_33a.jpg,6012269_25_33a.jpg","6012269_25_33a.jpg,6012269_25_33a.jpg,6012269_25_33a.jpg","","","","","","","67576",0,5600085,0,"",,0,0,,"","",0,0,"",True,False,78,20,25,"","A","","kit-lyra-p-","","",""
"A","Kit de Prateleiras",5685853,"6012269-26/18","",2.5,"Kit Lyra ( P ) Metalic-Teka Artico","","",False,1000,5,True,0,0,150.77,131.1,0,0,03/01/2017,01/01/2049,True,False,"6012269_26_18a.jpg","6012269_26_18a.jpg,6012269_26_18a.jpg,6012269_26_18a.jpg","6012269_26_18a.jpg,6012269_26_18a.jpg,6012269_26_18a.jpg","","","","","","","64448",0,5600085,0,"",,0,0,,"","",0,0,"",True,False,78,20,25,"","A","Kit Lyra ( P )","kit-lyra-p-","","",""
"A","Kit de Prateleiras",5685854,"6012269-26/21","",2.5,"Kit Lyra ( P ) Metalic-Palissandra Bahia","","",False,1000,5,True,0,0,150.77,131.1,0,0,03/01/2017,01/01/2049,True,False,"6012269_26_21a.jpg","6012269_26_21a.jpg,6012269_26_21b.jpg,6012269_26_21c.jpg","6012269_26_21a.jpg,6012269_26_21b.jpg,6012269_26_21c.jpg","","","","","","","64441",0,5600085,0,"",,0,0,,"","",0,0,"",True,False,78,20,25,"","A","","kit-lyra-p-","","",""
"A","Kit de Prateleiras",5685855,"6012269-26/31","",2.5,"Kit Lyra ( P ) Metalic-Lanarca","","",False,1000,5,True,0,0,150.77,131.1,0,0,03/01/2017,01/01/2049,True,False,"6012269_26_31a.jpg","6012269_26_31a.jpg,6012269_26_31a.jpg,6012269_26_31a.jpg","6012269_26_31a.jpg,6012269_26_31a.jpg,6012269_26_31a.jpg","","","","","","","67581",0,5600085,0,"",,0,0,,"","",0,0,"",True,False,78,20,25,"","A","","kit-lyra-p-","","",""
"A","Kit de Prateleiras",5685856,"6012269-26/32","",2.5,"Kit Lyra ( P ) Metalic-Metalic-Suede","","",False,1000,5,True,0,0,150.77,131.1,0,0,03/01/2017,01/01/2049,True,False,"6012269_26_32a.jpg","6012269_26_32a.jpg,6012269_26_32b.jpg,6012269_26_32c.jpg","6012269_26_32a.jpg,6012269_26_32b.jpg,6012269_26_32c.jpg","","","","","","","67579",0,5600085,0,"",,0,0,,"","",0,0,"",True,False,78,20,25,"","A","","kit-lyra-p-","","",""
"A","Kit de Prateleiras",5685857,"6012269-26/33","",2.5,"Kit Lyra ( P ) Metalic-Trama Stucco","","",False,1000,5,True,0,0,150.77,131.1,0,0,03/01/2017,01/01/2049,True,False,"6012269_26_33a.jpg","6012269_26_33a.jpg,6012269_26_33a.jpg,6012269_26_33a.jpg","6012269_26_33a.jpg,6012269_26_33a.jpg,6012269_26_33a.jpg","","","","","","","67580",0,5600085,0,"",,0,0,,"","",0,0,"",True,False,78,20,25,"","A","Kit Lyra ( P )","kit-lyra-p-","","",""
"A","Kit de Prateleiras",5685867,"6012272-2/18","",5,"Kit Prateleiras Epsilom ( G ) Preto-Teka Artico","","",False,1000,5,True,0,0,287.5,250,0,0,03/01/2017,01/01/2049,True,False,"6012272_2_18a.jpg","6012272_2_18a.jpg,6012272_2_18a.jpg,6012272_2_18a.jpg","6012272_2_18a.jpg,6012272_2_18a.jpg,6012272_2_18a.jpg","","","","","","","67573",0,5600088,0,"",,0,0,,"","",0,0,"",True,False,116,30,25,"","A","Kit Prateleiras Epsilom ( G )","kit-prateleiras-epsilom-g","","",""
"A","Kit de Prateleiras",5685868,"6012272-2/21","",5,"Kit Prateleiras Epsilom ( G ) Preto-Palissandro Bahia","","",False,1000,5,True,0,0,287.5,250,0,0,03/01/2017,01/01/2049,True,False,"6012272_2_21a.jpg","6012272_2_21a.jpg,6012272_2_21a.jpg,6012272_2_21a.jpg","6012272_2_21a.jpg,6012272_2_21a.jpg,6012272_2_21a.jpg","","","","","","","67617",0,5600088,0,"",,0,0,,"","",0,0,"",True,False,116,30,25,"","A","Kit Prateleiras Epsilom ( G )","kit-prateleiras-epsilom-g","","",""
"A","Kit de Prateleiras",5685869,"6012272-2/31","",5,"Kit Prateleiras Epsilom ( G ) Preto-Lanarca","","",False,1000,5,True,0,0,287.5,250,0,0,03/01/2017,01/01/2049,True,False,"6012272_2_31a.jpg","6012272_2_31a.jpg,6012272_2_31a.jpg,6012272_2_31a.jpg","6012272_2_31a.jpg,6012272_2_31a.jpg,6012272_2_31a.jpg","","","","","","","67570",0,5600088,0,"",,0,0,,"","",0,0,"",True,False,116,30,25,"","A","Kit Prateleiras Epsilom ( G )","kit-prateleiras-epsilom-g","","",""
"A","Kit de Prateleiras",5685870,"6012272-2/32","",5,"Kit Prateleiras Epsilom ( G ) Preto-Metalic-Suede","","",False,1000,5,True,0,0,287.5,250,0,0,03/01/2017,01/01/2049,True,False,"6012272_2_32a.jpg","6012272_2_32a.jpg,6012272_2_32a.jpg,6012272_2_32a.jpg","6012272_2_32a.jpg,6012272_2_32a.jpg,6012272_2_32a.jpg","","","","","","","67572",0,5600088,0,"",,0,0,,"","",0,0,"",True,False,116,30,25,"","A","Kit Prateleiras Epsilom ( G )","kit-prateleiras-epsilom-g","","",""
"A","Kit de Prateleiras",5685871,"6012272-2/33","",5,"Kit Prateleiras Epsilom ( G ) Preto-Trama Stucco","","",False,1000,5,True,0,0,287.5,250,0,0,03/01/2017,01/01/2049,True,False,"6012272_2_33a.jpg","6012272_2_33a.jpg,6012272_2_33a.jpg,6012272_2_33a.jpg","6012272_2_33a.jpg,6012272_2_33a.jpg,6012272_2_33a.jpg","","","","","","","67571",0,5600088,0,"",,0,0,,"","",0,0,"",True,False,116,30,25,"","A","Kit Prateleiras Epsilom ( G )","kit-prateleiras-epsilom-g","","",""
"A","Kit de Prateleiras",5685872,"6012272-25/18","",5,"Kit Prateleiras Epsilom ( G ) Cobre-Teka Artico","","",False,1000,5,True,0,0,330.63,287.5,0,0,03/01/2017,01/01/2049,True,False,"6012272_25_18a.jpg","6012272_25_18a.jpg,6012272_25_18a.jpg,6012272_25_18a.jpg","6012272_25_18a.jpg,6012272_25_18a.jpg,6012272_25_18a.jpg","","","","","","","67577",0,5600088,0,"",,0,0,,"","",0,0,"",True,False,116,30,25,"","A","Kit Prateleiras Epsilom ( G )","kit-prateleiras-epsilom-g","","",""
"A","Kit de Prateleiras",5685873,"6012272-25/21","",5,"Kit Prateleiras Epsilom ( G ) Cobre-Palissandro Bahia","","",False,1000,5,True,0,0,330.63,287.5,0,0,03/01/2017,01/01/2049,True,False,"6012272_25_21a.jpg","6012272_25_21a.jpg,6012272_25_21a.jpg,6012272_25_21a.jpg","6012272_25_21a.jpg,6012272_25_21a.jpg,6012272_25_21a.jpg","","","","","","","67574",0,5600088,0,"",,0,0,,"","",0,0,"",True,False,116,30,25,"","A","Kit Prateleiras Epsilom ( G )","kit-prateleiras-epsilom-g","","",""
"A","Kit de Prateleiras",5685874,"6012272-25/31","",5,"Kit Prateleiras Epsilom ( G ) Cobre-Lanarca","","",False,1000,5,True,0,0,330.63,287.5,0,0,03/01/2017,01/01/2049,True,False,"6012272_25_31a.jpg","6012272_25_31a.jpg,6012272_25_31a.jpg,6012272_25_31a.jpg","6012272_25_31a.jpg,6012272_25_31a.jpg,6012272_25_31a.jpg","","","","","","","67578",0,5600088,0,"",,0,0,,"","",0,0,"",True,False,116,30,25,"","A","Kit Prateleiras Epsilom ( G )","kit-prateleiras-epsilom-g","","",""
"A","Kit de Prateleiras",5685875,"6012272-25/32","",5,"Kit Prateleiras Epsilom ( G ) Cobre-Metalic-Suede","","",False,1000,5,True,0,0,330.63,287.5,0,0,03/01/2017,01/01/2049,True,False,"6012272_25_32a.jpg","6012272_25_32a.jpg,6012272_25_32a.jpg,6012272_25_32a.jpg","6012272_25_32a.jpg,6012272_25_32a.jpg,6012272_25_32a.jpg","","","","","","","67575",0,5600088,0,"",,0,0,,"","",0,0,"",True,False,116,30,25,"","A","Kit Prateleiras Epsilom ( G )","kit-prateleiras-epsilom-g","","",""
"A","Kit de Prateleiras",5685876,"6012272-25/33","",5,"Kit Prateleiras Epsilom ( G ) Cobre-Trama Stucco","","",False,1000,5,True,0,0,330.63,287.5,0,0,03/01/2017,01/01/2049,True,False,"6012272_25_33a.jpg","6012272_25_33a.jpg,6012272_25_33a.jpg,6012272_25_33a.jpg","6012272_25_33a.jpg,6012272_25_33a.jpg,6012272_25_33a.jpg","","","","","","","67576",0,5600088,0,"",,0,0,,"","",0,0,"",True,False,116,30,25,"","A","Kit Prateleiras Epsilom ( G )","kit-prateleiras-epsilom-g","","",""
"A","Kit de Prateleiras",5685877,"6012272-26/18","",5,"Kit Prateleiras Epsilom ( G ) Metalic-Teka Artico","","",False,1000,5,True,0,0,330.63,287.5,0,0,03/01/2017,01/01/2049,True,False,"6012272_26_18a.jpg","6012272_26_18a.jpg,6012272_26_18a.jpg,6012272_26_18a.jpg","6012272_26_18a.jpg,6012272_26_18a.jpg,6012272_26_18a.jpg","","","","","","","64448",0,5600088,0,"",,0,0,,"","",0,0,"",True,False,116,30,25,"","A","Kit Prateleiras Epsilom ( G )","kit-prateleiras-epsilom-g","","",""
"A","Kit de Prateleiras",5685878,"6012272-26/21","",5,"Kit Prateleiras Epsilom ( G ) Metalic-Palissandra Bahia","","",False,1000,5,True,0,0,330.63,287.5,0,0,03/01/2017,01/01/2049,True,False,"6012272_26_21a.jpg","6012272_26_21a.jpg,6012272_26_21b.jpg","6012272_26_21a.jpg,6012272_26_21b.jpg","","","","","","","64441",0,5600088,0,"",,0,0,,"","",0,0,"",True,False,116,30,25,"","A","Kit Prateleiras Epsilom ( G )","kit-prateleiras-epsilom-g","","",""
"A","Kit de Prateleiras",5685879,"6012272-26/31","",5,"Kit Prateleiras Epsilom ( G ) Metalic-Lanarca","","",False,1000,5,True,0,0,330.63,287.5,0,0,03/01/2017,01/01/2049,True,False,"6012272_26_31a.jpg","6012272_26_31a.jpg,6012272_26_31a.jpg,6012272_26_31a.jpg","6012272_26_31a.jpg,6012272_26_31a.jpg,6012272_26_31a.jpg","","","","","","","67581",0,5600088,0,"",,0,0,,"","",0,0,"",True,False,116,30,25,"","A","Kit Prateleiras Epsilom ( G )","kit-prateleiras-epsilom-g","","",""
"A","Kit de Prateleiras",5685880,"6012272-26/32","",5,"Kit Prateleiras Epsilom ( G ) Metalic-Metalic-Suede","","",False,1000,5,True,0,0,330.63,287.5,0,0,03/01/2017,01/01/2049,True,False,"6012272_26_32a.jpg","6012272_26_32a.jpg,6012272_26_32b.jpg","6012272_26_32a.jpg,6012272_26_32b.jpg","","","","","","","67579",0,5600088,0,"",,0,0,,"","",0,0,"",True,False,116,30,25,"","A","Kit Prateleiras Epsilom ( G )","kit-prateleiras-epsilom-g","","",""
"A","Kit de Prateleiras",5685881,"6012272-26/33","",5,"Kit Prateleiras Epsilom ( G ) Metalic-Trama Stucco","","",False,1000,5,True,0,0,330.63,287.5,0,0,03/01/2017,01/01/2049,True,False,"6012272_26_33a.jpg","6012272_26_33a.jpg,6012272_26_33a.jpg,6012272_26_33a.jpg","6012272_26_33a.jpg,6012272_26_33a.jpg,6012272_26_33a.jpg","","","","","","","67580",0,5600088,0,"",,0,0,,"","",0,0,"",True,False,116,30,25,"","A","Kit Prateleiras Epsilom ( G )","kit-prateleiras-epsilom-g","","",""
"A","Kit de Prateleiras",5685887,"6012273-2/18","",3.82,"Kit Columba ( G ) Preto-Teka Artico","","",False,1000,5,True,0,0,184,160,0,0,03/01/2017,01/01/2049,True,False,"6012268_26_31a.jpg","6012268_26_31a.jpg","6012268_26_31a.jpg","","","","","","","67573",0,5600089,0,"",,0,0,,"","",0,0,"",True,False,116,29,25,"","A","","kit-columba-g-","","",""
"A","Kit de Prateleiras",5685888,"6012273-2/21","",3.82,"Kit Columba ( G ) Preto-Palissandro Bahia","","",False,1000,5,True,0,0,184,160,0,0,03/01/2017,01/01/2049,True,False,"6012268_26_31a.jpg","6012268_26_31a.jpg","6012268_26_31a.jpg","","","","","","","67617",0,5600089,0,"",,0,0,,"","",0,0,"",True,False,116,29,25,"","A","","kit-columba-g-","","",""
"A","Kit de Prateleiras",5685889,"6012273-2/31","",3.82,"Kit Columba ( G ) Preto-Lanarca","","",False,1000,5,True,0,0,184,160,0,0,03/01/2017,01/01/2049,True,False,"6012268_26_31a.jpg","6012268_26_31a.jpg","6012268_26_31a.jpg","","","","","","","67570",0,5600089,0,"",,0,0,,"","",0,0,"",True,False,116,29,25,"","A","","kit-columba-g-","","",""
"A","Kit de Prateleiras",5685890,"6012273-2/32","",3.82,"Kit Columba ( G ) Preto-Metalic-Suede","","",False,1000,5,True,0,0,184,160,0,0,03/01/2017,01/01/2049,True,False,"6012268_26_31a.jpg","6012268_26_31a.jpg","6012268_26_31a.jpg","","","","","","","67572",0,5600089,0,"",,0,0,,"","",0,0,"",True,False,116,29,25,"","A","","kit-columba-g-","","",""
"A","Kit de Prateleiras",5685891,"6012273-2/33","",3.82,"Kit Columba ( G ) Preto-Trama Stucco","","",False,1000,5,True,0,0,184,160,0,0,03/01/2017,01/01/2049,True,False,"6012268_26_31a.jpg","6012268_26_31a.jpg","6012268_26_31a.jpg","","","","","","","67571",0,5600089,0,"",,0,0,,"","",0,0,"",True,False,116,29,25,"","A","","kit-columba-g-","","",""
"A","Kit de Prateleiras",5685892,"6012273-25/18","",3.82,"Kit Columba ( G ) Cobre-Teka Artico","","",False,1000,5,True,0,0,211.6,184,0,0,03/01/2017,01/01/2049,True,False,"6012268_26_31a.jpg","6012268_26_31a.jpg","6012268_26_31a.jpg","","","","","","","67577",0,5600089,0,"",,0,0,,"","",0,0,"",True,False,116,29,25,"","A","","kit-columba-g-","","",""
"A","Kit de Prateleiras",5685893,"6012273-25/21","",3.82,"Kit Columba ( G ) Cobre-Palissandro Bahia","","",False,1000,5,True,0,0,211.6,184,0,0,03/01/2017,01/01/2049,True,False,"6012268_26_31a.jpg","6012268_26_31a.jpg","6012268_26_31a.jpg","","","","","","","67574",0,5600089,0,"",,0,0,,"","",0,0,"",True,False,116,29,25,"","A","","kit-columba-g-","","",""
"A","Kit de Prateleiras",5685894,"6012273-25/31","",3.82,"Kit Columba ( G ) Cobre-Lanarca","","",False,1000,5,True,0,0,211.6,184,0,0,03/01/2017,01/01/2049,True,False,"6012268_26_31a.jpg","6012268_26_31a.jpg","6012268_26_31a.jpg","","","","","","","67578",0,5600089,0,"",,0,0,,"","",0,0,"",True,False,116,29,25,"","A","","kit-columba-g-","","",""
"A","Kit de Prateleiras",5685895,"6012273-25/32","",3.82,"Kit Columba ( G ) Cobre-Metalic-Suede","","",False,1000,5,True,0,0,211.6,184,0,0,03/01/2017,01/01/2049,True,False,"6012268_26_31a.jpg","6012268_26_31a.jpg","6012268_26_31a.jpg","","","","","","","67575",0,5600089,0,"",,0,0,,"","",0,0,"",True,False,116,29,25,"","A","","kit-columba-g-","","",""
"A","Kit de Prateleiras",5685896,"6012273-25/33","",3.82,"Kit Columba ( G ) Cobre-Trama Stucco","","",False,1000,5,True,0,0,211.6,184,0,0,03/01/2017,01/01/2049,True,False,"6012268_26_31a.jpg","6012268_26_31a.jpg","6012268_26_31a.jpg","","","","","","","67576",0,5600089,0,"",,0,0,,"","",0,0,"",True,False,116,29,25,"","A","","kit-columba-g-","","",""
"A","Kit de Prateleiras",5685897,"6012273-26/18","",3.82,"Kit Columba ( G ) Metalic-Teka Artico","","",False,1000,5,True,0,0,211.6,184,0,0,03/01/2017,01/01/2049,True,False,"6012268_26_31a.jpg","6012268_26_31a.jpg","6012268_26_31a.jpg","","","","","","","64448",0,5600089,0,"",,0,0,,"","",0,0,"",True,False,116,29,25,"","A","","kit-columba-g-","","",""
"A","Kit de Prateleiras",5685898,"6012273-26/21","",3.82,"Kit Columba ( G ) Metalic-Palissandra Bahia","","",False,1000,5,True,0,0,211.6,184,0,0,03/01/2017,01/01/2049,True,False,"6012268_26_31a.jpg","6012268_26_31a.jpg","6012268_26_31a.jpg","","","","","","","64441",0,5600089,0,"",,0,0,,"","",0,0,"",True,False,116,29,25,"","A","","kit-columba-g-","","",""
"A","Kit de Prateleiras",5685899,"6012273-26/31","",3.82,"Kit Columba ( G ) Metalic-Lanarca","","",False,1000,5,True,0,0,211.6,184,0,0,03/01/2017,01/01/2049,True,False,"6012268_26_31a.jpg","6012268_26_31a.jpg","6012268_26_31a.jpg","","","","","","","67581",0,5600089,0,"",,0,0,,"","",0,0,"",True,False,116,29,25,"","A","","kit-columba-g-","","",""
"A","Kit de Prateleiras",5685900,"6012273-26/32","",3.82,"Kit Columba ( G ) Metalic-Metalic-Suede","","",False,1000,5,True,0,0,211.6,184,0,0,03/01/2017,01/01/2049,True,False,"6012268_26_31a.jpg","6012268_26_31a.jpg","6012268_26_31a.jpg","","","","","","","67579",0,5600089,0,"",,0,0,,"","",0,0,"",True,False,116,29,25,"","A","","kit-columba-g-","","",""
